scenario_id,contingency_type,outage_type,description,severity,num_elements_out,element1_type,element1_name,element1_class,element1_index,element1_rating_capacity,element2_type,element2_name,element2_class,element2_index,element2_rating_capacity,generation_date,notes
408,N-2,line+line,Double outage: Line 26 - 27 + Line 02 - 03,critical,2,line,Line 26 - 27,ElmLne,8,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
409,N-2,line+line,Double outage: Line 26 - 27 + Line 06 - 11,critical,2,line,Line 26 - 27,ElmLne,8,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
410,N-2,line+line,Double outage: Line 26 - 27 + Line 17 - 27,critical,2,line,Line 26 - 27,ElmLne,8,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
411,N-2,line+line,Double outage: Line 26 - 27 + Line 07 - 08,critical,2,line,Line 26 - 27,ElmLne,8,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
412,N-2,line+line,Double outage: Line 26 - 27 + Line 10 - 13,critical,2,line,Line 26 - 27,ElmLne,8,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
413,N-2,line+line,Double outage: Line 26 - 27 + Line 04 - 05,critical,2,line,Line 26 - 27,ElmLne,8,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
414,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 23 - 36,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
415,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 25 - 37,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
416,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 19 - 33,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
417,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 20 - 34,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
418,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 02 - 30,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
419,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 22 - 35,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
420,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 10 - 32,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
421,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 06 - 31,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
422,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 11 - 12,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
423,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 13 - 12,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
424,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 29 - 38,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
425,N-2,line+transformer,Double outage: Line 26 - 27 + Trf 19 - 20,critical,2,line,Line 26 - 27,ElmLne,8,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
426,N-2,line+line,Double outage: Line 09 - 39 + Line 28 - 29,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 28 - 29,ElmLne,10,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
427,N-2,line+line,Double outage: Line 09 - 39 + Line 06 - 07,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 06 - 07,ElmLne,11,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
428,N-2,line+line,Double outage: Line 09 - 39 + Line 01 - 39,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 01 - 39,ElmLne,12,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
429,N-2,line+line,Double outage: Line 09 - 39 + Line 16 - 24,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 16 - 24,ElmLne,13,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
430,N-2,line+line,Double outage: Line 09 - 39 + Line 15 - 16,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 15 - 16,ElmLne,14,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
431,N-2,line+line,Double outage: Line 09 - 39 + Line 02 - 25,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 02 - 25,ElmLne,15,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
432,N-2,line+line,Double outage: Line 09 - 39 + Line 03 - 04,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 03 - 04,ElmLne,16,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
433,N-2,line+line,Double outage: Line 09 - 39 + Line 16 - 19,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 16 - 19,ElmLne,17,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
434,N-2,line+line,Double outage: Line 09 - 39 + Line 16 - 21,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 16 - 21,ElmLne,18,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
435,N-2,line+line,Double outage: Line 09 - 39 + Line 22 - 23,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 22 - 23,ElmLne,19,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
436,N-2,line+line,Double outage: Line 09 - 39 + Line 26 - 28,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 26 - 28,ElmLne,20,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
437,N-2,line+line,Double outage: Line 09 - 39 + Line 10 - 11,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 10 - 11,ElmLne,21,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
438,N-2,line+line,Double outage: Line 09 - 39 + Line 01 - 02,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 01 - 02,ElmLne,22,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
439,N-2,line+line,Double outage: Line 09 - 39 + Line 08 - 09,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 08 - 09,ElmLne,23,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
440,N-2,line+line,Double outage: Line 09 - 39 + Line 21 - 22,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
441,N-2,line+line,Double outage: Line 09 - 39 + Line 03 - 18,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
442,N-2,line+line,Double outage: Line 09 - 39 + Line 26 - 29,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
443,N-2,line+line,Double outage: Line 09 - 39 + Line 16 - 17,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
444,N-2,line+line,Double outage: Line 09 - 39 + Line 02 - 03,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
445,N-2,line+line,Double outage: Line 09 - 39 + Line 06 - 11,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
446,N-2,line+line,Double outage: Line 09 - 39 + Line 17 - 27,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
447,N-2,line+line,Double outage: Line 09 - 39 + Line 07 - 08,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
448,N-2,line+line,Double outage: Line 09 - 39 + Line 10 - 13,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
449,N-2,line+line,Double outage: Line 09 - 39 + Line 04 - 05,critical,2,line,Line 09 - 39,ElmLne,9,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
450,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 23 - 36,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
451,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 25 - 37,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
452,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 19 - 33,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
453,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 20 - 34,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
454,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 02 - 30,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
455,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 22 - 35,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
456,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 10 - 32,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
457,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 06 - 31,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
458,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 11 - 12,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
459,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 13 - 12,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
460,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 29 - 38,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
461,N-2,line+transformer,Double outage: Line 09 - 39 + Trf 19 - 20,critical,2,line,Line 09 - 39,ElmLne,9,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
462,N-2,line+line,Double outage: Line 28 - 29 + Line 06 - 07,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 06 - 07,ElmLne,11,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
463,N-2,line+line,Double outage: Line 28 - 29 + Line 01 - 39,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 01 - 39,ElmLne,12,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
464,N-2,line+line,Double outage: Line 28 - 29 + Line 16 - 24,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 16 - 24,ElmLne,13,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
465,N-2,line+line,Double outage: Line 28 - 29 + Line 15 - 16,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 15 - 16,ElmLne,14,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
466,N-2,line+line,Double outage: Line 28 - 29 + Line 02 - 25,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 02 - 25,ElmLne,15,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
467,N-2,line+line,Double outage: Line 28 - 29 + Line 03 - 04,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 03 - 04,ElmLne,16,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
468,N-2,line+line,Double outage: Line 28 - 29 + Line 16 - 19,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 16 - 19,ElmLne,17,0.0,2025-08-03T14:26:32.081210,Auto-generated N-2 contingency
469,N-2,line+line,Double outage: Line 28 - 29 + Line 16 - 21,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 16 - 21,ElmLne,18,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
470,N-2,line+line,Double outage: Line 28 - 29 + Line 22 - 23,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 22 - 23,ElmLne,19,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
471,N-2,line+line,Double outage: Line 28 - 29 + Line 26 - 28,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 26 - 28,ElmLne,20,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
472,N-2,line+line,Double outage: Line 28 - 29 + Line 10 - 11,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 10 - 11,ElmLne,21,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
473,N-2,line+line,Double outage: Line 28 - 29 + Line 01 - 02,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 01 - 02,ElmLne,22,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
474,N-2,line+line,Double outage: Line 28 - 29 + Line 08 - 09,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 08 - 09,ElmLne,23,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
475,N-2,line+line,Double outage: Line 28 - 29 + Line 21 - 22,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
476,N-2,line+line,Double outage: Line 28 - 29 + Line 03 - 18,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
477,N-2,line+line,Double outage: Line 28 - 29 + Line 26 - 29,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
478,N-2,line+line,Double outage: Line 28 - 29 + Line 16 - 17,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
479,N-2,line+line,Double outage: Line 28 - 29 + Line 02 - 03,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
480,N-2,line+line,Double outage: Line 28 - 29 + Line 06 - 11,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
481,N-2,line+line,Double outage: Line 28 - 29 + Line 17 - 27,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
482,N-2,line+line,Double outage: Line 28 - 29 + Line 07 - 08,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
483,N-2,line+line,Double outage: Line 28 - 29 + Line 10 - 13,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
484,N-2,line+line,Double outage: Line 28 - 29 + Line 04 - 05,critical,2,line,Line 28 - 29,ElmLne,10,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
485,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 23 - 36,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
486,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 25 - 37,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
487,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 19 - 33,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
488,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 20 - 34,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
489,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 02 - 30,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
490,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 22 - 35,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
491,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 10 - 32,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
492,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 06 - 31,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
493,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 11 - 12,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
494,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 13 - 12,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
495,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 29 - 38,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
496,N-2,line+transformer,Double outage: Line 28 - 29 + Trf 19 - 20,critical,2,line,Line 28 - 29,ElmLne,10,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
497,N-2,line+line,Double outage: Line 06 - 07 + Line 01 - 39,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 01 - 39,ElmLne,12,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
498,N-2,line+line,Double outage: Line 06 - 07 + Line 16 - 24,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 16 - 24,ElmLne,13,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
499,N-2,line+line,Double outage: Line 06 - 07 + Line 15 - 16,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 15 - 16,ElmLne,14,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
500,N-2,line+line,Double outage: Line 06 - 07 + Line 02 - 25,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 02 - 25,ElmLne,15,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
501,N-2,line+line,Double outage: Line 06 - 07 + Line 03 - 04,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 03 - 04,ElmLne,16,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
502,N-2,line+line,Double outage: Line 06 - 07 + Line 16 - 19,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 16 - 19,ElmLne,17,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
503,N-2,line+line,Double outage: Line 06 - 07 + Line 16 - 21,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 16 - 21,ElmLne,18,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
504,N-2,line+line,Double outage: Line 06 - 07 + Line 22 - 23,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 22 - 23,ElmLne,19,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
505,N-2,line+line,Double outage: Line 06 - 07 + Line 26 - 28,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 26 - 28,ElmLne,20,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
506,N-2,line+line,Double outage: Line 06 - 07 + Line 10 - 11,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 10 - 11,ElmLne,21,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
507,N-2,line+line,Double outage: Line 06 - 07 + Line 01 - 02,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 01 - 02,ElmLne,22,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
508,N-2,line+line,Double outage: Line 06 - 07 + Line 08 - 09,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 08 - 09,ElmLne,23,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
509,N-2,line+line,Double outage: Line 06 - 07 + Line 21 - 22,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
510,N-2,line+line,Double outage: Line 06 - 07 + Line 03 - 18,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
511,N-2,line+line,Double outage: Line 06 - 07 + Line 26 - 29,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
512,N-2,line+line,Double outage: Line 06 - 07 + Line 16 - 17,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
513,N-2,line+line,Double outage: Line 06 - 07 + Line 02 - 03,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
514,N-2,line+line,Double outage: Line 06 - 07 + Line 06 - 11,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
515,N-2,line+line,Double outage: Line 06 - 07 + Line 17 - 27,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
516,N-2,line+line,Double outage: Line 06 - 07 + Line 07 - 08,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
517,N-2,line+line,Double outage: Line 06 - 07 + Line 10 - 13,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
518,N-2,line+line,Double outage: Line 06 - 07 + Line 04 - 05,critical,2,line,Line 06 - 07,ElmLne,11,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
519,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 23 - 36,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
520,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 25 - 37,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
521,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 19 - 33,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
522,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 20 - 34,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
523,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 02 - 30,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
524,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 22 - 35,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
525,N-2,line+transformer,Double outage: Line 06 - 07 + Trf 10 - 32,critical,2,line,Line 06 - 07,ElmLne,11,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.082206,Auto-generated N-2 contingency
